Plot ID,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Forest_Types,Scientific_me,Family,Crown_cover....,Count,Cover_percentage,Height_m,Status
166,581,26.862943,90.198932,35,22.07,3655.99,974.54,2629.16,180,Warm broad leaved forest (500-1500),Gomphostemma parviflorum,Labiatae,70,19,5,0.16,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,30,1,1,1.2,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,30,23,12,1,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),30,2,2,2,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Croton caudatus,Euphorbiaceae,30,5,3,1.2,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Piper pedicilatum,Piperaceae,30,123,45,0.9,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Murraya paniculata,Rutaceae,30,6,3,1,Live
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,30,103,40,1.5,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Phlogacanthus pubinervius,Acanthaceae,45,1,2,5.8,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Croton caudatus,Euphorbiaceae,45,3,1,1.3,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,45,1,1,0.5,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Calamus flagellum,Arecaceae (Palmae),45,1,3,3.4,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Pavetta Indica,Passifloraceae,45,4,15,3.6,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Phlogacanthus thyrsiformis,Acanthaceae,45,2,1,0.85,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Strobilanthes echita,Acanthaceae,45,3,2,0.9,Morbid/Diseased
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Caesalpinia decapetala,Leguminosae,45,1,3,4,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Murraya paniculata,Rutaceae,45,1,5,4.5,Live
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,Sub-tropical forest (100-500),Rubus panniculata,Rosaceae,45,4,1,1.6,Dead
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Molineria capitulata,Hypoxidaceae,35,3,4,2.7,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Clerodendrum chinense,Verbeceae,35,15,4,1,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,35,32,13,1.5,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Phlogacanthus pubinervius,Acanthaceae,35,6,9,1.8,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Maesa chisia,Myrsiceae,35,5,10,2.5,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Calamus flagellum,Arecaceae (Palmae),35,1,1,1.2,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,35,30,7,1,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,35,51,13,1.9,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Flueggea virosa,Euphorbiaceae,35,3,4,2,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Mallotus philippinensis,Euphorbiaceae,35,3,7,1.2,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Murraya paniculata,Rutaceae,35,4,2,2,Live
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,Sub-tropical forest (100-500),Strobilanthes echita,Acanthaceae,35,1,1,0.5,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Gomphostemma parviflorum,Labiatae,60,15,3,0.45,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,60,52,32,1,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Clerodendrum chinense,Verbeceae,60,18,6,0.8,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,60,23,14,1.9,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,60,11,2,0.35,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,60,16,2.5,6,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Maesa indica,Myrsiceae,60,11,12,3.5,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Strobilanthes echita,Acanthaceae,60,2,1,0.3,Live
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,Sub-tropical forest (100-500),Caesalpinia decapetala,Leguminosae,60,1,3,1.2,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,60,3,1,2.2,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Calamus flagellum,Arecaceae (Palmae),60,17,3,0.7,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Piptanthus nepalensis,Leguminosae,60,157,40,0.35,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Murraya paniculata,Rutaceae,60,3,1,2.5,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Calamus flagellum,Arecaceae (Palmae),60,2,1,0.6,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Caesalpinia decapetala,Leguminosae,60,1,1,5.5,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Trema micrantha,Umbelliferae,60,35,10,0.5,Live
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,Sub-tropical forest (100-500),Mallotus philippinensis,Euphorbiaceae,60,9,2,0.95,Live
172,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,135,Warm broad leaved forest (500-1500),Mitrephora harai,Annoceae,60,2,0,5,Live
172,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,135,Warm broad leaved forest (500-1500),Calamus flagellum,Arecaceae (Palmae),60,2,0,2,Live
172,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,135,Warm broad leaved forest (500-1500),lepisanthes rubiginosa,Opiliaceae,60,5,2,1.5,Live
172,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,135,Warm broad leaved forest (500-1500),Piper longum,Piperaceae,60,0,10,2,Live
172,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,135,Warm broad leaved forest (500-1500),Jusminum dispermum,Cupressaceae,60,2,0,2,Live
173,1045,26.859914,90.596602,20,19.52,3944.91,915.9,2848.81,90,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,60,5,2,2,Live
173,1045,26.859914,90.596602,20,19.52,3944.91,915.9,2848.81,90,Warm broad leaved forest (500-1500),Calamus flagellum,Arecaceae (Palmae),60,2,0,3,Live
174,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,0,Sub-tropical forest (100-500),Boehmeria macrophylla,Urticaceae,40,4,0,3,Live
174,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,0,Sub-tropical forest (100-500),Measa Indica,Scrophulariaceae,40,2,0,3,Live
174,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,0,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,40,3,0,3,Live
174,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,0,Sub-tropical forest (100-500),Crateva religiosa,Crassulaceae,40,3,0,3,Live
174,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,0,Sub-tropical forest (100-500),Piper pedicilatum,Piperaceae,40,0,20,5,Live
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,Sub-tropical forest (100-500),Capparis indica,Capparaceae,40,2,0,4,Live
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,Sub-tropical forest (100-500),Pavetta Indica,Passifloraceae,40,0,20,2,Live
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,Sub-tropical forest (100-500),Strobilanthes capitata,Acanthaceae,40,0,10,4,Live
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,Sub-tropical forest (100-500),Strobilanthes capitata,Acanthaceae,40,0,30,5,Live
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,Sub-tropical forest (100-500),Murraya koenigii,Rutaceae,40,5,0,2,Live
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,Sub-tropical forest (100-500),Boehmeria macrophylla,Urticaceae,40,4,0,5,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Calamus flagellum,Arecaceae (Palmae),50,5,0,2,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Psilanthus bengalensis,Rubiaceae,50,5,0,2,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Elatostema acumita,Elaticeae,50,0,20,0.8,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Murraya paniculata,Rutaceae,50,5,2,4,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Benkara sinensis,Commeliceae,50,5,0,3,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),lepisanthes rubiginosa,Opiliaceae,50,5,0,2,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Pavetta Indica,Passifloraceae,50,2,0,2,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Psychotria nervosa,Rubiaceae,50,5,0,30,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,50,5,0,30,Live
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,Warm broad leaved forest (500-1500),Capparis indica,Capparaceae,50,0,10,2,Live
177,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,315,Warm broad leaved forest (500-1500),Phlogacanthus pubinervius,Acanthaceae,20,5,0,3,Live
177,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,315,Warm broad leaved forest (500-1500),Clerodendrum colebrookianum,Verbeceae,20,4,0,3,Live
177,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,315,Warm broad leaved forest (500-1500),Benkara sinensis,Commeliceae,20,0,30,5,Live
177,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,315,Warm broad leaved forest (500-1500),Pavetta Indica,Passifloraceae,20,2,0,3,Live
177,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,315,Warm broad leaved forest (500-1500),Pavetta Indica,Passifloraceae,20,5,0,3,Live
178,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,315,Warm broad leaved forest (500-1500),Psychotria nervosa,Rubiaceae,40,10,0,0.4,Live
178,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,315,Warm broad leaved forest (500-1500),Chloranthus elatior,Chloranthaceae,40,4,0,4,Live
178,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,315,Warm broad leaved forest (500-1500),Murraya paniculata,Rutaceae,40,5,0,5,Live
178,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,315,Warm broad leaved forest (500-1500),Eriobotrya dubia,Rosaceae,40,18,0,1.5,Live
178,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,315,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,40,5,0,5,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Daphne bhoula,Thymelaeaceae,48,5,0,3,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Boehmeria macrophylla,Urticaceae,48,5,0,3,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Bridelia micrantha,Euphorbiaceae,48,5,0,6,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,48,5,0,2,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,48,0,30,2,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Calamus flagellum,Arecaceae (Palmae),48,0,20,5,Live
#N/A,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,Warm broad leaved forest (500-1500),Psychotria nervosa,Rubiaceae,48,5,0,5,Live
179,1153,26.881392,90.603159,24,18.97,3595.66,906.94,2686.62,0,Warm broad leaved forest (500-1500),Psychotria nervosa,Rubiaceae,60,5,0,1.2,Live
179,1153,26.881392,90.603159,24,18.97,3595.66,906.94,2686.62,0,Warm broad leaved forest (500-1500),Boehmeria macrophylla,Urticaceae,60,5,0,2.5,Live
#N/A,560,26.949635,90.520314,55,22.36,2299.63,995.47,1802.96,225,Warm broad leaved forest (500-1500),Clerodendrum colebrookianum,Verbeceae,40,5,0,4,Live
180,268,26.838174,90.19906,0,23.73,4882.69,1008.44,3503.22,180,Sub-tropical forest (100-500),Croton caudatus,Euphorbiaceae,80,6,0.5,30,Live
180,268,26.838174,90.19906,0,23.73,4882.69,1008.44,3503.22,180,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),80,25,15,70,Live
180,268,26.838174,90.19906,0,23.73,4882.69,1008.44,3503.22,180,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,80,11,20,3,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,Sub-tropical forest (100-500),Croton caudatus,Euphorbiaceae,80,6,0.5,30,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),80,25,15,70,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,80,11,20,3,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,Warm broad leaved forest (500-1500),Plectocomia himalaya,Arecaceae(Palmae),70,65,25,3.5,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,70,293,75,1,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,70,38,10,50,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Plectocomia himalaya,Arecaceae(Palmae),40,65,25,3.5,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,40,293,75,1,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,40,38,10,50,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Murraya paniculata,Rutaceae,40,8,25,2.5,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Bridelia micrantha,Euphorbiaceae,40,2,5,4.5,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Taberemonta divaricata,Apocyceae,40,96,80,2,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,Warm broad leaved forest (500-1500),Caturegam spinosa,Rubiaceae,40,1,1,2.5,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Strobilanthes echita,Acanthaceae,5,1,1,1,Dead
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,5,2,1,0.5,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,5,24,12,1.8,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,5,39,12,1,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Strobilanthes echita,Acanthaceae,5,3,2,0.5,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Piper mullesua,Piperaceae,5,32,10,0.8,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,5,28,16,1,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,Sub-tropical forest (100-500),Clerodendrum chinense,Verbeceae,5,1,1,1,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,Sub-tropical forest (100-500),Strobilanthes echita,Acanthaceae,20,62,20,1.02,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,Sub-tropical forest (100-500),Clerodendrum chinense,Verbeceae,20,20,5,1.2,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),20,52,5,87,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,20,30,15,1.7,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,20,56,60,1.3,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,Sub-tropical forest (100-500),Gomphostemma parviflorum,Labiatae,90,6,2,45,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),90,4,1,0.7,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,90,19,8,1,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,90,2,1,1,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,90,47,15,3,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,Sub-tropical forest (100-500),Maesa chisia,Myrsiceae,90,1,1,3,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),70,1,0,3.1,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,70,0,20,95,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Murraya paniculata,Rutaceae,70,30,20,1.2,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,70,300,70,1.6,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Benkara fasciculata,Commeliceae,70,6,5,1.1,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Croton caudatus,Euphorbiaceae,70,6,5,3.5,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),70,5,5,2,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,70,30,20,2.5,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,Sub-tropical forest (100-500),Piper pedicilatum,Piperaceae,70,75,15,1.1,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),70,3,2,1.3,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),70,3,3,2.4,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Croton caudatus,Euphorbiaceae,70,4,2,2.3,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,70,27,36,1.8,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),70,4,1,0.7,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Combretum alfredii,Combretaceae,70,21,11,1.3,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Murraya paniculata,Rutaceae,70,15,8,2,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Plectocomia himalaya,Arecaceae(Palmae),70,4,4,3.5,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,70,15,3,0.9,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Piper pedicilatum,Piperaceae,70,33,12,1,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Gomphostemma parviflorum,Labiatae,70,167,25,0.5,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,Sub-tropical forest (100-500),Maesa chisia,Myrsiceae,70,5,3,2,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Plectocomia himalaya,Arecaceae(Palmae),55,7,4,1.5,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Benkara fasciculata,Commeliceae,55,5,3,0.9,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Maesa chisia,Myrsiceae,55,4,2,1.3,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Plectocomia himalaya,Arecaceae(Palmae),55,7,5,1.5,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,55,35,7,1,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Murraya paniculata,Rutaceae,55,3,1,1.4,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Plectocomia himalaya,Arecaceae(Palmae),55,3,2,0.7,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Phlogacanthus pubinervius,Acanthaceae,55,70,30,3.5,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,Warm broad leaved forest (500-1500),Croton caudatus,Euphorbiaceae,55,37,15,5.2,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,Sub-tropical forest (100-500),Pouzolzia sanguinea,Urticaceae,25,5,18,2,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,Sub-tropical forest (100-500),Psilanthus bengalensis,Rubiaceae,25,0,5,50,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,25,5,0,3,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,Sub-tropical forest (100-500),Pouzolzia sanguinea,Urticaceae,40,5,0,2,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,Sub-tropical forest (100-500),Boehmeria macrophylla,Urticaceae,40,6,0,2,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,Sub-tropical forest (100-500),Taberemonta divaricata,Apocyceae,40,5,0,2,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,Sub-tropical forest (100-500),Strobilanthes capitata,Acanthaceae,40,0,10,5,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,Sub-tropical forest (100-500),Boehmeria macrophylla,Urticaceae,30,5,0,3,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,Sub-tropical forest (100-500),Pouzolzia sanguinea,Urticaceae,30,0,20,0.8,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,Sub-tropical forest (100-500),Strobilanthes capitata,Acanthaceae,30,0,40,2,Live
