plot_id,stratum,richness,abundance,shannon,simpson,inv_simpson,evenness,elevation,latitude,longitude,slope,temperature,precipitation,eto,water_balance,aspect
63,Herbs,3,32,0.6561927920186199,0.361328125,1.5657492354740061,0.5972924195251337,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,1
64,Herbs,1,25,0,0,1,NA,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,5
65,Herbs,5,32,1.5852981315478214,0.791015625,4.785046728971962,0.9850011108227406,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,3
66,Herbs,2,17,0.4659992569610426,0.2906574394463668,1.4097560975609755,0.672294817075638,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,3
67,Herbs,1,2,0,0,1,NA,1220,27.03528,90.381268,8,18.92,2610.82,931.05,2626.57,3
68,Herbs,1,6,0,0,1,NA,1220,27.036181,90.387166,12,18.92,2521.89,931.24,2531.49,5
69,Herbs,4,18,1.310783678099714,0.7160493827160495,3.5217391304347827,0.9455305560363264,1621,27.085516,90.368604,15,16.82,2148.59,891.53,2307.01,8
7,Herbs,1,3,0,0,1,NA,1323,27.061245,90.432257,22,18.4,2151.65,923.65,2210.51,5
70,Herbs,3,10,1.0296530140645737,0.62,2.6315789473684212,0.9372305632161295,1716,27.087666,90.366042,17,16.3,2099.72,880.11,2254.43,7
71,Herbs,3,66,0.69018190091517,0.38934802571166216,1.6375939849624062,0.6282306397208648,1179,27.047425,90.383377,16,19.17,2366.07,938.74,2407.1,2
72,Herbs,2,4,0.5623351446188083,0.375,1.6,0.8112781244591328,1566,27.075981,90.353133,9,17.1,2323.44,896.39,2478.44,8
73,Herbs,1,6,0,0,1,NA,1532,27.08004,90.347693,5,17.3,2376.83,901.5,2558.1,4
74,Herbs,3,24,0.9184277849930976,0.5694444444444444,2.32258064516129,0.8359889967247164,1585,27.076638,90.346793,25,17,2022.71,894.15,2116.44,5
75,Herbs,1,6,0,0,1,NA,1669,27.074814,90.343486,14,16.54,2237.37,883.27,2370.68,5
76,Herbs,2,8,0.5623351446188083,0.375,1.6,0.8112781244591328,1696,27.085629,90.378053,15,16.41,2145.84,882.18,2302.69,7
77,Herbs,1,6,0,0,1,NA,1672,27.085553,90.374162,13,16.54,2184.37,885.16,2349.66,4
78,Herbs,1,3,0,0,1,NA,1032,27.053226,90.39404,1,19.98,2623.38,958.34,2726.44,3
79,Herbs,1,1,0,0,1,NA,1087,27.058336,90.395895,17,19.69,2272.24,952.54,2347.25,1
8,Herbs,1,3,0,0,1,NA,1228,27.057348,90.435861,23,18.92,2156.64,934.71,2200.51,5
80,Herbs,2,10,0.3250829733914482,0.17999999999999994,1.2195121951219512,0.46899559358928117,1086,27.063318,90.39539,7,19.71,2433.94,953.72,2557.59,5
82,Herbs,1,3,0,0,1,NA,1638,27.086141,90.371696,30,16.73,1875.39,889.53,1964.83,8
83,Herbs,2,35,0.5982695885852573,0.40816326530612246,1.6896551724137931,0.8631205685666311,1474,27.058455,90.387378,12,17.57,2369.77,904.19,2457.08,7
84,Herbs,1,25,0,0,1,NA,1288,27.059817,90.384143,15,18.59,2303.64,927.73,2388.55,2
85,Herbs,3,110,0.9075352941050093,0.5289256198347108,2.1228070175438596,0.826074224242703,1153,27.056613,90.382922,6,19.33,2501.53,943.93,2604.4,7
86,Herbs,1,20,0,0,1,NA,1861,27.051892,90.382273,5,15.44,2554.1,854.43,2632.29,4
87,Herbs,1,45,0,0,1,NA,1598,27.067908,90.385628,10,16.91,2347.73,890.69,2471.04,5
88,Herbs,1,45,0,0,1,NA,1477,27.063062,90.387096,25,17.56,2095.06,904.79,2148.69,6
89,Herbs,1,25,0,0,1,NA,1317,27.07579,90.319535,25,18.47,2033.51,927.47,2131.28,5
9,Herbs,2,56,0.3404997784712986,0.19132653061224492,1.2365930599369086,0.4912373418243331,1203,27.065166,90.432574,15,19.07,2258.47,939.48,2357.83,5
90,Herbs,1,24,0,0,1,NA,1327,27.079725,90.317987,12,18.42,2250.9,927.05,2412.92,5
91,Herbs,3,112,1.0883808035957767,0.6600765306122449,2.9418386491557227,0.9906869009405155,512,26.921957,90.545361,35,22.57,2943.08,995.63,2335.88,3
92,Herbs,1,40,0,0,1,NA,1321,27.082492,90.322164,7,18.46,2328.66,928.39,2515.92,4
93,Herbs,2,9,0.6869615765973234,0.49382716049382713,1.975609756097561,0.9910760598382222,1410,27.084467,90.326142,15,17.97,2164.17,917.68,2326.37,8
94,Herbs,2,95,0.5763341277567499,0.38781163434903054,1.6334841628959278,0.8314743880097293,1552,27.085634,90.330809,9,17.2,2269.12,900.18,2454.84,8
95,Herbs,3,76,0.9325671013153216,0.5557479224376731,2.250974279033515,0.8488591570788898,522,26.924023,90.547898,35,22.52,2922.97,994.81,2328.39,7
96,Herbs,1,12,0,0,1,NA,526,26.925611,90.552159,18,22.5,3285.2,994.65,2706.18,3
97,Herbs,1,5,0,0,1,NA,1312,27.085488,90.318041,3,18.51,2388.76,930.15,2598.19,7
98,Herbs,1,42,0,0,1,NA,1416,27.093329,90.315248,12,17.96,2170.43,918.8,2369.28,1
99,Herbs,3,92,0.6229232860093138,0.3733459357277883,1.5957767722473606,0.567009210104966,1458,27.098571,90.32018,10,17.74,2176.31,914.66,2395.71,7
1,Regeneration,1,50,0,0,1,NA,1668,27.040259,90.429503,29,16.47,2155.82,876.1,2115.02,6
10,Regeneration,1,7,0,0,1,NA,1101,27.064294,90.439079,2,19.63,2516.62,952.05,2653.82,1
100,Regeneration,1,40,0,0,1,NA,1463,27.10107,90.313877,4,17.72,2276.46,914.56,2525.24,7
101,Regeneration,1,40,0,0,1,NA,1375,27.089892,90.318006,25,18.18,1953.34,923.2,2086.13,2
102,Regeneration,1,30,0,0,1,NA,747,26.909073,90.558701,24,21.25,3312.28,963.53,2618.03,6
103,Regeneration,1,30,0,0,1,NA,451,26.921386,90.542636,10,22.9,3517.25,1003.13,2904.39,5
104,Regeneration,3,122,1.0561818559824072,0.6402848696586939,2.779977586850953,0.961378155766724,646,26.909146,90.556305,20,21.81,3404.91,976.17,2710.35,8
107,Regeneration,2,60,0.6931471805599453,0.5,2,1,363,26.895308,90.544089,20,23.33,3555.15,1008.62,2762.05,2
108,Regeneration,1,90,0,0,1,NA,412,26.900101,90.546163,15,23.07,3622.36,1003.51,2858.49,4
109,Regeneration,6,16,1.6631355916141726,0.7890625,4.7407407407407405,0.9282136470754652,1129,27.05076,90.36301,14,19.45,2387.44,945.69,2448.67,5
11,Regeneration,1,7,0,0,1,NA,1434,26.948452,90.434213,20,17.57,3053.43,885.97,2612.01,6
110,Regeneration,6,17,1.7274635571421673,0.8096885813148789,5.254545454545454,0.9641157682210613,1153,26.881392,90.603159,24,18.97,3595.66,906.94,2686.62,3
111,Regeneration,2,5,0.6730116670092565,0.48,1.923076923076923,0.9709505944546688,1270,26.88151,90.606473,22,18.33,3641.51,892.34,2728.79,6
112,Regeneration,4,9,1.3689223607402192,0.7407407407407407,3.857142857142857,0.9874687506009635,1116,27.049777,90.341168,3,19.52,2619.48,947.11,2707.3,5
113,Regeneration,4,9,1.3689223607402192,0.7407407407407407,3.857142857142857,0.9874687506009635,1149,27.052219,90.345597,25,19.34,2171.84,943.5,2200.52,4
114,Regeneration,3,6,1.0986122886681096,0.6666666666666667,3,0.9999999999999998,1138,27.053609,90.353978,3,19.4,2589.61,945.17,2690.87,4
115,Regeneration,4,9,1.3689223607402192,0.7407407407407407,3.857142857142857,0.9874687506009635,1170,27.055799,90.359268,7,19.23,2492.68,941.63,2591.44,7
116,Regeneration,4,9,1.3689223607402192,0.7407407407407407,3.857142857142857,0.9874687506009635,1086,27.052492,90.367512,23,19.69,2202.63,951.43,2238.98,8
117,Regeneration,2,4,0.6931471805599453,0.5,2,1,1137,27.048838,90.349776,15,19.4,2383.87,944.28,2436.14,5
118,Regeneration,7,28,1.737011385219453,0.7882653061224489,4.72289156626506,0.8926472715416615,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,3
119,Regeneration,2,4,0.6931471805599453,0.5,2,1,1084,27.047991,90.379133,18,19.69,2324.53,950.73,2362.74,3
12,Regeneration,1,3,0,0,1,NA,1470,26.947789,90.44284,15,17.37,3168.85,881.33,2723.95,3
120,Regeneration,4,29,0.9281777694523325,0.4851367419738406,1.9422632794457273,0.6695387325261299,1089,27.048535,90.371103,17,19.66,2342.08,950.22,2386.01,6
121,Regeneration,3,8,1.0397207708399179,0.625,2.6666666666666665,0.946394630357186,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,3
122,Regeneration,2,4,0.6931471805599453,0.5,2,1,1133,27.046918,90.357621,4,19.42,2615.16,944.38,2688.49,6
123,Regeneration,1,2,0,0,1,NA,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,6
124,Regeneration,1,2,0,0,1,NA,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,6
125,Regeneration,1,2,0,0,1,NA,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,6
126,Regeneration,4,8,1.3862943611198906,0.75,4,1,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,6
127,Regeneration,3,35,0.796311640173813,0.44897959183673464,1.8148148148148147,0.7248340915057598,1394,27.066416,90.300928,11,18.03,2357.47,915.87,2482.13,6
128,Regeneration,5,42,1.3998187998705331,0.699546485260771,3.3283018867924534,0.8697563224128722,1160,27.060063,90.325592,2,19.3,2572.42,943.78,2701.4,4
129,Regeneration,2,25,0.5004024235381879,0.31999999999999984,1.4705882352941173,0.7219280948873623,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,7
13,Regeneration,1,3,0,0,1,NA,1458,27.032986,90.423497,16,17.61,2456.04,900.81,2436.72,8
130,Regeneration,2,10,0.6931471805599453,0.5,2,1,1045,26.859914,90.596602,20,19.52,3944.91,915.9,2848.81,1
132,Regeneration,2,25,0.5004024235381879,0.31999999999999984,1.4705882352941173,0.7219280948873623,1227,27.050532,90.317169,18,18.91,2321.9,933.39,2371.74,3
133,Regeneration,4,15,1.3397942802855756,0.7288888888888889,3.6885245901639347,0.9664572819896989,1280,27.044571,90.313469,25,18.61,2228.43,925.51,2232.88,3
134,Regeneration,2,7,0.5982695885852573,0.40816326530612246,1.6896551724137931,0.8631205685666311,1266,27.039551,90.305893,1,18.67,2743.1,926.2,2793.77,3
135,Regeneration,1,2,0,0,1,NA,1223,27.058107,90.311665,1,18.95,2609.57,935.49,2733.62,1
136,Regeneration,3,12,1.0281838593329258,0.625,2.666666666666666,0.9358932809493993,1318,27.057149,90.302347,17,18.42,2301.2,923.41,2376.61,5
137,Regeneration,1,2,0,0,1,NA,821,26.85552,90.594784,25,20.74,3873.34,942.98,2753.47,5
138,Regeneration,1,2,0,0,1,NA,922,26.856713,90.592185,30,20.19,3736.53,930.6,2636.07,8
139,Regeneration,1,2,0,0,1,NA,1203,27.04862,90.334395,25,19.04,2197.41,935.99,2214.65,5
14,Regeneration,2,3,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,1520,27.030838,90.423961,36,17.26,2089.44,892.61,1990.54,2
140,Regeneration,2,4,0.6931471805599453,0.5,2,1,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,4
141,Regeneration,4,14,1.1537419427010902,0.6122448979591837,2.5789473684210527,0.8322488896002307,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,2
142,Regeneration,1,2,0,0,1,NA,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,7
143,Regeneration,5,10,1.6094379124341005,0.7999999999999999,4.999999999999999,1.0000000000000002,520,26.849019,90.606233,36,22.37,3677.25,979.23,2526.22,1
144,Regeneration,3,6,1.0986122886681096,0.6666666666666667,3,0.9999999999999998,611,26.851145,90.603119,20,21.88,4050.12,968.3,2880.75,1
146,Regeneration,1,1,0,0,1,NA,718,26.854184,90.596642,20,21.3,4014.62,955.57,2871.59,1
147,Regeneration,1,1,0,0,1,NA,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,7
148,Regeneration,1,1,0,0,1,NA,1196,27.052481,90.328958,30,19.08,2081.61,937.68,2091.15,3
149,Regeneration,2,2,0.6931471805599453,0.5,2,1,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,7
15,Regeneration,2,32,0.5253213195155949,0.341796875,1.5192878338278932,0.7578784625383954,1406,27.034398,90.420663,43,17.89,1941.72,907.61,1823.63,8
150,Regeneration,1,1,0,0,1,NA,316,26.929423,90.507003,15,23.66,3328.74,1021.7,2778.71,1
151,Regeneration,1,25,0,0,1,NA,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,5
152,Regeneration,1,25,0,0,1,NA,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,8
153,Regeneration,2,10,0.6931471805599453,0.5,2,1,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,8
154,Regeneration,2,9,0.6869615765973234,0.49382716049382713,1.975609756097561,0.9910760598382222,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,8
155,Regeneration,3,60,1.0986122886681096,0.6666666666666667,3,0.9999999999999998,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,8
156,Regeneration,5,14.5,1.3968800800264727,0.72294887039239,3.6094420600858363,0.8679303931108737,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,2
157,Regeneration,1,5,0,0,1,NA,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,5
158,Regeneration,4,8,1.3862943611198906,0.75,4,1,510,26.885289,90.185671,1,22.5,4250.56,988.13,3331.62,7
159,Regeneration,1,4,0,0,1,NA,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,1
16,Regeneration,1,7,0,0,1,NA,1392,27.037402,90.420951,32,17.98,2120.78,910,2062.8,6
160,Regeneration,3,23,0.4702359623552492,0.2344045368620038,1.306172839506173,0.4280272187063686,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,6
161,Regeneration,2,4,0.6931471805599453,0.5,2,1,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,5
162,Regeneration,3,27,0.7273876291758027,0.4115226337448561,1.6993006993006996,0.6620967530389114,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,2
163,Regeneration,3,74,0.24067990658985275,0.10336011687363034,1.115274949083503,0.219076292038967,560,26.949635,90.520314,55,22.36,2299.63,995.47,1802.96,8
164,Regeneration,1,1,0,0,1,NA,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,7
165,Regeneration,3,25,0.6004829082458254,0.3327999999999999,1.4988009592326137,0.5465830980043143,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,4
166,Regeneration,4,101,0.4378920194242755,0.20017645328889322,1.2502757690893491,0.315872322434128,341,26.843629,90.182723,30,23.34,4016.57,1000.47,2811.89,1
167,Regeneration,1,5,0,0,1,NA,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,6
168,Regeneration,1,3,0,0,1,NA,1353,27.001734,90.562104,10,18.12,2779.49,907.34,2630.42,8
169,Regeneration,1,3,0,0,1,NA,926,27.011474,90.528688,18,20.48,2547.31,962.77,2434.94,7
17,Regeneration,2,7,0.6829081047004717,0.48979591836734704,1.9600000000000004,0.9852281360342515,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,4
170,Regeneration,3,41,0.5591881213326034,0.29506246281975024,1.418565400843882,0.508994963100703,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,7
171,Regeneration,2,43,0.2530369754479396,0.12979989183342355,1.149160969546302,0.3650551896402849,648,26.866997,90.193911,20,21.71,3980.4,967.02,2955.89,4
172,Regeneration,1,3,0,0,1,NA,581,26.862943,90.198932,35,22.07,3655.99,974.54,2629.16,4
173,Regeneration,2,9,0.6869615765973234,0.49382716049382713,1.975609756097561,0.9910760598382222,734,27.014614,90.532258,32,21.54,2249.62,987.44,2110.15,6
174,Regeneration,3,27,0.7273876291758027,0.4115226337448561,1.6993006993006996,0.6620967530389114,1083,27.005524,90.528304,15,19.61,2653.88,941.89,2519.57,1
175,Regeneration,4,47,1.0998757960621857,0.6247170665459485,2.664656212303981,0.7933926782863581,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,8
176,Regeneration,2,4,0.6931471805599453,0.5,2,1,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,5
177,Regeneration,3,27,0.7273876291758027,0.4115226337448561,1.6993006993006996,0.6620967530389114,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,2
178,Regeneration,3,77,0.8971420620516501,0.5447798954292461,2.19673953316043,0.8166138967363001,726,27.018304,90.540456,20,21.59,2454.16,989.21,2367.21,6
179,Regeneration,4,55,1.2636544318820966,0.6942148760330579,3.2702702702702706,0.9115339911368306,645,26.870013,90.190148,15,21.73,4072.17,968.03,3060.5,8
18,Regeneration,2,21,0.5982695885852573,0.40816326530612246,1.6896551724137931,0.8631205685666311,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,8
180,Regeneration,3,14,1.0042424730540764,0.6122448979591837,2.5789473684210527,0.914100892018565,1327,27.014709,90.510344,31,18.29,2272.93,913.33,2130.89,8
181,Regeneration,4,10,1.3321790402101223,0.72,3.571428571428571,0.9609640474436812,1314,27.008339,90.514026,35,18.35,2240.99,913.61,2059.78,8
182,Regeneration,1,5,0,0,1,NA,1367,27.002217,90.518822,20,18.04,2579.36,905.69,2416.02,2
183,Regeneration,2,3,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,1284,27.003753,90.524924,10,18.5,2772.76,916.39,2636.42,5
184,Regeneration,3,10,1.0296530140645737,0.62,2.6315789473684212,0.9372305632161295,1168,27.00755,90.520556,33,19.14,2283.17,931.69,2107.52,5
185,Regeneration,1,10,0,0,1,NA,916,27.013436,90.57428,35,20.54,2191.84,964.44,2030.6,3
186,Regeneration,1,5,0,0,1,NA,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,6
187,Regeneration,1,5,0,0,1,NA,942,27.010322,90.577664,45,20.39,2028.59,960.53,1813.09,3
188,Regeneration,3,14,0.8760057656431737,0.5408163265306123,2.177777777777778,0.797374810639693,1318,27.017551,90.507153,18,18.34,2507.4,915.06,2416.77,8
189,Regeneration,2,6,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,723,27.019702,90.541347,42,21.61,2028.16,989.88,1865.33,2
190,Regeneration,2,6,0.6931471805599453,0.5,2,1,761,27.019997,90.545508,29,21.4,2266.11,985.2,2156.38,6
191,Regeneration,4,41,1.065216260612028,0.6127305175490779,2.5821812596006146,0.7683911083296292,750,27.020317,90.549593,32,21.46,2206.24,986.64,2086.46,3
192,Regeneration,3,26,0.6870920273799715,0.37869822485207094,1.6095238095238094,0.625418115623811,855,27.017196,90.559462,52,20.88,1864.12,972.86,1639.87,5
193,Regeneration,2,60,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,6
194,Regeneration,1,20,0,0,1,NA,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,7
195,Regeneration,3,40,0.7356219397587946,0.40625,1.6842105263157894,0.6695919455357792,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,4
196,Regeneration,1,20,0,0,1,NA,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,4
197,Regeneration,4,51,1.0432371445207123,0.5982314494425222,2.488995215311005,0.7525365274355972,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,8
199,Regeneration,1,30,0,0,1,NA,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,4
2,Regeneration,1,2,0,0,1,NA,1612,27.044624,90.430054,30,16.79,2109.12,884.02,2079.16,5
200,Regeneration,1,1,0,0,1,NA,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,7
201,Regeneration,1,6,0,0,1,NA,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,4
202,Regeneration,2,60,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,8
203,Regeneration,1,10,0,0,1,NA,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,6
204,Regeneration,1,10,0,0,1,NA,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,2
206,Regeneration,1,10,0,0,1,NA,1161,27.006491,90.591801,38,19.18,2180.16,932.35,1976.04,8
207,Regeneration,3,3,1.0986122886681096,0.6666666666666667,3,0.9999999999999998,1034,27.008741,90.588421,22,19.88,2473.28,948.7,2333.31,6
208,Regeneration,2,7,0.6829081047004717,0.48979591836734704,1.9600000000000004,0.9852281360342515,268,26.838174,90.19906,0,23.73,4882.69,1008.44,3503.22,4
209,Regeneration,3,24,0.5660857389596289,0.29166666666666663,1.4117647058823528,0.5152734452350943,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,7
210,Regeneration,1,20,0,0,1,NA,405,26.918404,90.491804,7,23.14,3634.63,1008.25,2997.97,5
211,Regeneration,3,6,1.0986122886681096,0.6666666666666667,3,0.9999999999999998,450,26.921374,90.491924,27,22.9,3139.15,1003.25,2535.86,5
212,Regeneration,5,15,1.5246335284348944,0.7644444444444445,4.245283018867925,0.9473080736174853,435,26.923953,90.491011,27,22.99,3114.3,1005.67,2528.16,5
213,Regeneration,1,10,0,0,1,NA,470,26.927284,90.487684,28,22.81,3060.91,1002,2495.5,4
214,Regeneration,2,6,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,386,26.91272,90.484821,25,23.24,3272.39,1009.43,2611.65,4
215,Regeneration,3,46,0.7767600683850767,0.5151228733459358,2.0623781676413255,0.7070374839214415,469,26.916587,90.483691,28,22.79,3165.94,999.87,2530.74,2
216,Regeneration,1,20,0,0,1,NA,957,26.916587,90.483691,5,20.12,3704.75,938.87,3043.71,1
22,Regeneration,1,26,0,0,1,NA,1587,27.034607,90.425941,24,16.9,2288.43,885.03,2248.21,3
23,Regeneration,1,60,0,0,1,NA,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,6
25,Regeneration,1,30,0,0,1,NA,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,6
26,Regeneration,1,15,0,0,1,NA,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,6
27,Regeneration,1,20,0,0,1,NA,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,6
28,Regeneration,1,7,0,0,1,NA,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,6
29,Regeneration,1,7,0,0,1,NA,1380,27.055521,90.462233,34,18.08,1962.54,915.32,1947.47,2
3,Regeneration,1,2,0,0,1,NA,1617,27.048872,90.428521,18,16.77,2307.38,884.29,2337.26,3
30,Regeneration,2,37,0.48504514255633646,0.3067932797662527,1.4425711275026343,0.6997722217733069,1343,27.058988,90.460721,15,18.29,2291.52,920.68,2366.83,7
31,Regeneration,1,30,0,0,1,NA,1533,27.050233,90.482811,23,17.23,2191.4,895.08,2204.39,1
32,Regeneration,2,22,0.30463609734923813,0.16528925619834722,1.1980198019801982,0.43949698692151334,1570,27.052323,90.479054,43,17.03,1821.43,890.9,1746.39,7
33,Regeneration,2,3,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,1612,27.049179,90.475091,35,16.8,1980.53,884.98,1937.81,1
34,Regeneration,1,56,0,0,1,NA,1697,27.044018,90.470336,7,16.32,2547.36,873.27,2587.29,8
35,Regeneration,2,4,0.6931471805599453,0.5,2,1,1589,27.047788,90.470727,31,16.92,2062.01,887.56,2034.3,6
36,Regeneration,1,15,0,0,1,NA,1538,27.053023,90.472307,7,17.21,2484.68,895.04,2560.29,2
37,Regeneration,1,20,0,0,1,NA,1482,27.05384,90.465645,31,17.52,2025.6,902.22,2018.13,4
38,Regeneration,1,1,0,0,1,NA,1461,27.057109,90.466517,20,17.64,2207.38,905.53,2256.37,3
39,Regeneration,1,1,0,0,1,NA,382,26.903852,90.436092,4,23.24,3882.6,1008.05,3129.49,4
4,Regeneration,1,2,0,0,1,NA,1581,27.052919,90.426635,34,16.97,1985.8,889.65,1963.89,5
40,Regeneration,2,18,0.45056120886630463,0.2777777777777777,1.3846153846153844,0.6500224216483541,401,26.907853,90.435609,4,23.15,3838.29,1006.52,3116.66,4
41,Regeneration,1,70,0,0,1,NA,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,2
42,Regeneration,2,37,0.6300861445587914,0.43827611395178967,1.7802340702210664,0.9090221560878149,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,4
43,Regeneration,2,45,0.34883209584303193,0.19753086419753085,1.2461538461538462,0.5032583347756457,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,5
44,Regeneration,1,30,0,0,1,NA,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,8
45,Regeneration,1,30,0,0,1,NA,515,26.924954,90.432194,35,22.56,2944.05,995.88,2361.17,4
46,Regeneration,1,20,0,0,1,NA,494,26.919708,90.42612,45,22.66,2780.47,997.4,2154.01,1
47,Regeneration,2,60,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,644,26.92597,90.420319,13,21.85,3433.89,979.97,2856.99,6
48,Regeneration,5,9,1.5229550675313184,0.7654320987654322,4.2631578947368425,0.946265187221801,353,26.898918,90.436604,4,23.39,3938.02,1010.64,3145.42,4
49,Regeneration,1,10,0,0,1,NA,1534,27.024978,90.394243,15,17.17,2540.37,889.62,2492.72,3
5,Regeneration,2,74,0.21028341228613337,0.1022644265887509,1.1139137510170871,0.30337483608641397,1613,27.051074,90.421695,25,16.79,2162.27,885.26,2174.22,6
50,Regeneration,2,16,0.5623351446188083,0.375,1.6,0.8112781244591328,1656,27.019355,90.393969,16,16.49,2561.5,873.19,2486.36,3
51,Regeneration,1,15,0,0,1,NA,1106,26.946501,90.485064,47,19.36,2489.96,926.56,1996.94,3
52,Regeneration,1,15,0,0,1,NA,1079,26.943323,90.480651,40,19.5,2660.11,929.26,2166.97,3
53,Regeneration,1,8,0,0,1,NA,1237,27.034244,90.392907,3,18.82,2718.78,928.7,2739.04,3
54,Regeneration,3,31,0.9828642929216391,0.5993756503642039,2.4961038961038957,0.8946416338681261,1257,27.032674,90.398707,4,18.71,2708.12,925.87,2719.36,3
55,Regeneration,1,12,0,0,1,NA,1345,27.030486,90.394509,15,18.22,2500.56,914.41,2477.78,5
56,Regeneration,1,25,0,0,1,NA,1401,27.028993,90.388953,6,17.91,2696.28,907.1,2686.85,3
57,Regeneration,1,2,0,0,1,NA,1505,27.02561,90.384529,11,17.33,2619.34,893.38,2584.51,5
58,Regeneration,1,20,0,0,1,NA,1529,27.025295,90.389805,7,17.2,2702.93,890.31,2673.95,3
59,Regeneration,1,24,0,0,1,NA,1120,26.946085,90.490767,27,19.28,2907.44,924.72,2448.31,3
6,Regeneration,2,60,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,1480,27.057747,90.429095,15,17.54,2306.76,903.29,2378.6,7
60,Regeneration,1,20,0,0,1,NA,1217,26.944349,90.48686,35,18.75,2753.67,912.23,2272.87,5
61,Regeneration,1,70,0,0,1,NA,1130,26.932497,90.475301,35,19.2,2863,920.6,2315.31,1
62,Regeneration,1,20,0,0,1,NA,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,5
63,Regeneration,1,20,0,0,1,NA,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,1
64,Regeneration,1,25,0,0,1,NA,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,5
